Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
6.0,,4.0,220.0,112.0,,0.008403361,0.021415475,0.0,0.0,12,2.0,4,1,2,Returning_Visitor,0,0
6.0,,6.0,,175.0,,0.0051108970000000005,0.018243793,,0.0,11,2.0,2,1,2,Returning_Visitor,0,1
6.0,254.0,0.0,0.0,48.0,,0.0,0.004876543,0.0,0.0,11,1.0,1,3,2,New_Visitor,0,1
6.0,453.6,2.0,12.0,73.0,,0.01025641,0.018883894,0.0,0.0,12,3.0,2,4,13,Returning_Visitor,0,0
6.0,,0.0,0.0,5.0,,0.033333333,0.013333333000000001,0.0,0.0,11,1.0,1,1,8,New_Visitor,1,0
6.0,,2.0,114.0,42.0,,0.016,0.028841026000000002,,0.0,11,1.0,1,3,2,Returning_Visitor,0,0
6.0,337.0,4.0,693.0,261.0,,0.00598336,0.026011022999999998,0.951933747,0.0,11,2.0,2,3,2,Returning_Visitor,0,1
6.0,,5.0,,84.0,,0.010771277,0.016381748,,0.0,11,1.0,2,1,1,Returning_Visitor,0,1
6.0,1922.0,0.0,0.0,30.0,,0.018181818,0.04444444400000001,0.0,0.0,11,3.0,2,2,1,Returning_Visitor,0,0
6.0,,0.0,0.0,61.0,,0.009375,0.032135417,0.0,0.0,12,2.0,1,1,2,Returning_Visitor,0,1
6.0,,0.0,0.0,162.0,,0.001905069,0.021987822999999997,0.0,0.0,11,2.0,2,1,1,Returning_Visitor,0,0
6.0,77.75,0.0,0.0,18.0,,0.0,0.001428571,0.0,0.0,11,2.0,2,1,2,New_Visitor,0,0
6.0,,2.0,1060.75,136.0,,0.007159986,0.016360941,,0.0,12,3.0,2,1,2,Returning_Visitor,0,1
6.0,183.25,2.0,80.5,60.0,,0.0,0.020858475,0.0,0.0,11,3.0,12,1,6,Returning_Visitor,1,1
6.0,189.0,0.0,0.0,21.0,704.3,0.0,0.018478261,0.0,0.0,12,1.0,2,8,2,New_Visitor,0,1
6.0,,0.0,0.0,24.0,1387.5,0.0,0.017261905,,0.0,11,2.0,2,1,3,Returning_Visitor,0,1
6.0,,0.0,0.0,39.0,,0.00952381,0.011156463,,0.0,12,1.0,1,3,2,Returning_Visitor,1,0
6.0,,0.0,0.0,12.0,879.8,0.0,0.005555556,0.0,0.0,11,2.0,2,4,2,New_Visitor,1,0
6.0,763.125,0.0,0.0,187.0,,0.003076923,0.024062504,,0.0,11,2.0,4,1,2,Returning_Visitor,0,0
6.0,112.125,8.0,224.0,114.0,,0.0015748029999999998,0.009848144,,0.0,11,2.0,2,3,8,Returning_Visitor,1,1
6.0,344.5,0.0,0.0,7.0,186.0,0.046153846,0.033333333,0.0,0.0,11,3.0,2,1,2,Returning_Visitor,1,0
6.0,60.875,0.0,0.0,57.0,,0.0032786890000000004,0.027595627999999997,0.0,0.0,11,2.0,2,1,2,Returning_Visitor,0,0
6.0,270.75,0.0,0.0,6.0,217.5,0.0,0.02,0.0,0.0,12,3.0,2,4,2,New_Visitor,1,0
6.0,,0.0,0.0,43.0,,0.018367347,0.018160173,0.0,0.0,11,1.0,1,3,2,Returning_Visitor,0,1
6.0,243.75,0.0,0.0,8.0,171.25,0.038888888999999996,0.067222222,0.0,0.0,12,3.0,2,3,1,Returning_Visitor,0,0
6.0,,0.0,0.0,83.0,,0.007058824,0.024023709,,0.0,11,3.0,2,8,1,Returning_Visitor,1,1
6.0,,0.0,0.0,19.0,671.55,0.0,0.020454545,,0.0,12,2.0,2,7,2,Returning_Visitor,0,0
6.0,,0.0,0.0,44.0,,0.002040816,0.010884353999999999,,0.0,11,2.0,2,1,3,Returning_Visitor,1,1
6.0,,2.0,225.5,133.0,,0.0,0.009275361999999999,,0.0,11,2.0,2,2,2,Returning_Visitor,0,0
6.0,76.25,0.0,0.0,22.0,1075.25,0.0,0.004166667,0.0,0.0,12,2.0,2,4,2,Returning_Visitor,0,0
7.0,,2.0,40.0,35.0,,0.0,0.008681765,0.0,0.0,3,1.0,1,6,2,Returning_Visitor,0,0
7.0,151.0,0.0,0.0,44.0,1406.1,0.004081633,0.006501458000000001,0.0,0.0,3,1.0,1,4,2,Returning_Visitor,0,0
7.0,191.2,4.0,,31.0,,0.000854701,0.013342491000000001,,0.0,3,2.0,2,7,2,Returning_Visitor,0,1
7.0,319.5,0.0,0.0,11.0,416.5,0.0,0.007142857,0.0,0.0,3,3.0,2,1,9,New_Visitor,1,0
7.0,,0.0,0.0,15.0,310.9,0.0,0.01,0.0,0.0,3,2.0,2,4,2,Returning_Visitor,0,0
7.0,156.25,0.0,0.0,37.0,,0.0,0.0165,0.0,0.0,3,3.0,2,8,2,Returning_Visitor,0,0
7.0,60.0,3.0,23.0,111.0,,0.001694915,0.018834175,,0.0,3,3.0,2,1,2,Returning_Visitor,1,0
7.0,156.5,1.0,122.0,26.0,,0.0,0.00297619,0.0,0.0,3,2.0,4,1,2,Returning_Visitor,0,0
7.0,159.5,0.0,0.0,14.0,249.0,0.011764706000000002,0.041176471,0.0,0.0,3,1.0,1,3,2,Returning_Visitor,1,0
7.0,,0.0,0.0,24.0,,0.0,0.006666666999999999,0.0,0.0,3,2.0,10,4,3,New_Visitor,1,0
7.0,301.7,6.0,336.5,42.0,,0.005660376999999999,0.021383647999999998,,0.0,3,1.0,1,2,2,Returning_Visitor,1,1
7.0,,0.0,0.0,8.0,,0.015384615,0.023076923,0.0,0.0,3,3.0,2,6,11,New_Visitor,1,0
7.0,201.5,0.0,0.0,17.0,,0.0,0.005555556,0.0,0.0,3,3.0,2,4,2,Returning_Visitor,0,0
7.0,146.25,0.0,0.0,42.0,,0.0,0.008695652,0.0,0.0,3,2.0,2,1,2,New_Visitor,0,0
7.0,97.0,6.0,281.5,83.0,,0.007967033,0.019990486000000002,,0.0,3,2.0,2,3,3,Returning_Visitor,0,0
7.0,196.0,3.0,138.5,11.0,227.5,0.0,0.006666666999999999,0.0,0.0,3,3.0,2,5,8,New_Visitor,1,0
7.0,110.25,0.0,0.0,20.0,,0.011111111000000002,0.039753086,0.0,0.0,3,2.0,2,1,2,Returning_Visitor,0,0
7.0,606.0,1.0,33.0,26.0,,0.0,0.007142857,0.0,0.0,3,1.0,1,7,2,Returning_Visitor,0,0
7.0,139.5,0.0,0.0,30.0,,0.006060606,0.012878788,0.0,0.0,3,1.0,2,3,2,New_Visitor,0,0
7.0,,1.0,23.5,18.0,,0.0,0.014393939,0.0,0.0,3,3.0,2,1,10,Returning_Visitor,0,0
7.0,77.5,0.0,0.0,14.0,,0.0,0.013333333000000001,0.0,0.0,3,2.0,2,1,1,Returning_Visitor,0,0
7.0,,1.0,0.0,20.0,,0.008695652,0.035507246,0.0,0.0,3,3.0,2,3,2,Returning_Visitor,0,0
7.0,81.25,0.0,0.0,37.0,,0.014634146,0.015338753,,0.0,3,2.0,4,1,2,Returning_Visitor,0,0
7.0,,0.0,0.0,7.0,,0.0,0.02,0.0,0.0,3,2.0,2,1,2,New_Visitor,1,0
7.0,,6.0,853.75,194.0,,0.000123762,0.006138614000000001,0.0,0.0,3,2.0,5,1,3,Returning_Visitor,1,0
7.0,,3.0,222.0,140.0,,0.00137931,0.012980563999999998,0.0,0.0,3,2.0,5,2,1,Returning_Visitor,1,0
7.0,,0.0,0.0,36.0,,0.0,0.0089599,,0.0,3,1.0,1,1,10,Returning_Visitor,0,1
7.0,170.0,0.0,0.0,27.0,,0.003333333,0.023333332999999998,,0.0,3,2.0,2,1,3,Returning_Visitor,0,1
7.0,161.0,3.0,775.5,19.0,,0.008,0.026000000000000002,,0.0,3,2.0,4,8,2,Returning_Visitor,0,1
7.0,,0.0,0.0,32.0,,0.0,0.017877551000000002,0.0,0.0,3,2.0,2,1,8,Returning_Visitor,1,0
7.0,156.0,0.0,0.0,60.0,,0.00808768,0.017066636,0.0,0.0,3,3.0,2,4,2,Returning_Visitor,0,0
7.0,63.5,5.0,100.25,62.0,,0.0,0.004594595,0.0,0.0,3,2.0,2,6,3,Returning_Visitor,1,0
7.0,211.5,0.0,0.0,54.0,,0.011461988000000001,0.039251601000000004,0.0,0.0,3,2.0,2,6,1,Returning_Visitor,0,0
7.0,,0.0,0.0,52.0,,0.007142857,0.010563841000000001,0.0,0.0,3,3.0,2,1,2,Returning_Visitor,0,0
7.0,75.05,0.0,0.0,31.0,,0.011111111000000002,0.022222222000000003,,0.0,3,2.0,2,5,2,Returning_Visitor,1,1
7.0,169.5,0.0,0.0,21.0,484.95,0.008695652,0.037681159,0.0,0.0,3,1.0,2,2,2,Returning_Visitor,0,0
7.0,,1.0,135.5,52.0,,0.005310734,0.013192815,,0.0,3,3.0,2,6,1,Returning_Visitor,0,0
7.0,120.5,0.0,0.0,19.0,1011.5,0.0,0.00952381,0.0,0.0,3,2.0,2,1,1,Returning_Visitor,0,0
7.0,598.0,3.0,144.5,83.0,,0.011512297,0.039305682,0.0,0.4,5,2.0,2,1,2,Returning_Visitor,0,0
7.0,,7.0,300.9,33.0,,0.0055,0.040415616,808.2689999999999,0.0,5,2.0,1,1,4,Returning_Visitor,1,0
7.0,89.5,0.0,0.0,26.0,,0.0,0.009375,,0.0,5,3.0,2,3,4,New_Visitor,0,1
7.0,150.5,0.0,0.0,28.0,,0.0,0.013571429,,0.0,5,1.0,1,1,2,Returning_Visitor,0,1
7.0,228.125,0.0,0.0,71.0,,0.002631579,0.01503053,,0.0,5,2.0,2,3,13,Returning_Visitor,0,0
7.0,,2.0,80.0,10.0,,0.0,0.008333333,0.0,0.0,5,2.0,2,1,3,New_Visitor,0,0
7.0,186.1,0.0,0.0,32.0,906.3,0.005128205,0.025641026,,0.0,5,2.0,2,1,1,Returning_Visitor,0,0
7.0,,4.0,,16.0,,0.021428571,0.029027611000000002,0.0,0.0,5,1.0,1,1,3,Returning_Visitor,0,0
7.0,164.5,0.0,0.0,73.0,,0.002631579,0.026472431,425.425,0.0,5,2.0,2,5,1,Returning_Visitor,0,0
7.0,145.0,0.0,0.0,7.0,96.0,0.0,0.013333333000000001,0.0,0.0,5,2.0,2,1,4,New_Visitor,0,0
7.0,,0.0,0.0,43.0,,0.004347826,0.026231884,,0.0,5,1.0,1,3,3,Returning_Visitor,1,0
7.0,200.5,0.0,0.0,66.0,,0.0009259260000000001,0.009652075999999999,,0.0,5,2.0,2,1,1,Returning_Visitor,0,0
7.0,,0.0,0.0,13.0,1212.0,0.0,0.0125,0.0,0.0,5,2.0,4,4,4,Returning_Visitor,0,0
7.0,146.0,2.0,37.0,28.0,,0.0,0.011877551,,0.0,5,1.0,1,9,3,Returning_Visitor,0,0
7.0,92.5,0.0,0.0,48.0,,0.0,0.016993464,53.988,0.0,5,2.0,2,2,2,Returning_Visitor,0,0
7.0,,0.0,0.0,5.0,,0.027272727000000004,0.051818182000000004,0.0,0.0,5,1.0,1,3,3,Returning_Visitor,0,0
7.0,135.5,2.0,30.0,129.0,,0.0014705879999999999,0.011288515,,0.0,5,2.0,2,1,2,Returning_Visitor,1,0
7.0,114.25,1.0,,25.0,,0.0,0.012345678999999998,,0.0,5,2.0,5,2,4,Returning_Visitor,1,1
7.0,,0.0,0.0,7.0,,0.0,0.02,0.0,0.0,5,2.0,4,1,2,Returning_Visitor,0,0
7.0,204.5,2.0,37.0,52.0,,0.01754386,0.029824561,0.0,0.0,5,2.0,2,2,13,Returning_Visitor,0,0
7.0,,0.0,0.0,35.0,,0.0017543860000000001,0.016885965,,0.0,5,2.0,2,2,2,Returning_Visitor,1,0
7.0,134.0,2.0,196.0,11.0,,0.0125,0.032291667,0.0,0.0,5,2.0,5,1,2,Returning_Visitor,0,0
7.0,,0.0,0.0,181.0,,0.0,0.007218823,,0.0,5,4.0,1,3,4,Returning_Visitor,1,0
7.0,,1.0,88.0,22.0,,0.007692308,0.005128205,0.0,0.0,5,1.0,1,4,2,Returning_Visitor,0,0
7.0,84.55,0.0,0.0,48.0,,0.0,0.031196581,,0.0,5,2.0,2,1,2,Returning_Visitor,0,0
7.0,,3.0,255.5,45.0,,0.014814815,0.02628108,20.905,0.0,5,2.0,2,3,3,Returning_Visitor,0,0
7.0,89.9,3.0,84.0,58.0,2787.25,0.0,0.0077156180000000005,,0.0,5,2.0,2,1,2,Returning_Visitor,0,0
7.0,195.875,2.0,0.0,68.0,,0.0032,0.018348148,,0.0,5,2.0,2,6,2,Returning_Visitor,1,0
7.0,53.25,0.0,0.0,42.0,,0.004347826,0.006521739,0.0,0.0,5,2.0,2,2,4,Returning_Visitor,0,0
7.0,,0.0,0.0,108.0,,0.005309735,0.020993117000000002,0.201663717,1.0,5,2.0,2,3,4,Returning_Visitor,1,0
7.0,41.375,0.0,0.0,67.0,,0.0019178079999999998,0.00781583,,0.8,5,3.0,2,3,3,Returning_Visitor,0,0
7.0,,0.0,0.0,31.0,,0.005208333,0.009657738,0.0,0.0,5,1.0,1,1,4,Returning_Visitor,1,0
7.0,71.0,0.0,0.0,34.0,1540.75,0.004878049000000001,0.024390244,0.0,0.0,5,2.0,2,8,3,Returning_Visitor,0,0
7.0,,0.0,0.0,125.0,,0.001736111,0.019623016,,0.0,5,2.0,2,4,6,Returning_Visitor,1,0
7.0,159.5,0.0,0.0,13.0,362.5,0.0,0.003921569000000001,0.0,0.0,5,2.0,2,7,2,New_Visitor,0,0
7.0,64.75,1.0,17.0,100.0,,0.0018867920000000002,0.014944593999999999,0.0,0.0,5,2.0,2,1,4,Returning_Visitor,0,0
7.0,,0.0,0.0,5.0,,0.004545455,0.052525253,0.0,0.0,5,3.0,2,3,1,Returning_Visitor,0,0
7.0,,1.0,75.0,67.0,,0.0,0.027327327000000002,,0.0,5,2.0,2,7,4,Returning_Visitor,0,0
7.0,,2.0,15.0,38.0,,0.004651163,0.022868217000000003,,0.0,5,2.0,5,1,3,Returning_Visitor,0,0
7.0,,1.0,7.0,25.0,,0.013793103000000001,0.014022989,,0.0,5,1.0,2,3,4,New_Visitor,0,0
7.0,,2.0,1131.0,46.0,,0.019090909,0.043948052,,0.0,5,2.0,6,6,6,Returning_Visitor,0,0
7.0,,0.0,0.0,28.0,,0.0,0.015053763000000001,0.0,0.0,5,3.0,2,7,6,Returning_Visitor,0,0
7.0,108.0,2.0,42.0,32.0,,0.02195122,0.030226481,,0.0,5,1.0,1,1,4,Returning_Visitor,0,0
7.0,51.0,3.0,222.0,21.0,654.5,0.0,0.007142857,0.0,0.0,5,2.0,2,1,4,New_Visitor,0,0
7.0,96.0,3.0,313.0,65.0,,0.012206573,0.030146368,,0.0,5,3.0,2,3,4,Returning_Visitor,1,0
7.0,78.3,5.0,120.0,87.0,,0.004301075,0.008090118,,0.6,5,2.0,2,3,2,Returning_Visitor,0,1
7.0,156.9,0.0,0.0,32.0,,0.002702703,0.011312741000000001,6.587999999999999,0.0,5,3.0,5,7,2,New_Visitor,0,1
7.0,,1.0,41.0,89.0,,0.013541667,0.034151181,0.9369791670000001,0.4,5,3.0,2,1,6,Returning_Visitor,0,0
7.0,,2.0,60.0,110.0,,0.00877193,0.029643028,0.0,0.8,5,1.0,1,1,2,Returning_Visitor,0,0
7.0,105.75,0.0,0.0,124.0,,0.001587302,0.012918871,,0.0,5,2.0,2,3,11,Returning_Visitor,1,0
7.0,,3.0,42.0,25.0,443.25,0.006451613,0.023297491,,0.0,5,2.0,2,4,4,Returning_Visitor,1,0
7.0,1474.5,2.0,11.5,129.0,,0.0050724640000000005,0.020659075,,0.2,5,2.0,2,3,1,Returning_Visitor,0,0
7.0,,5.0,53.0,29.0,,0.0,0.013153595,0.0,0.2,5,1.0,1,1,2,Returning_Visitor,0,0
7.0,,2.0,129.0,57.0,,0.005,0.015180846999999999,,0.0,5,2.0,2,1,2,Returning_Visitor,0,0
7.0,157.5,1.0,23.0,42.0,,0.005142857,0.018193939,,0.0,5,2.0,2,1,2,Returning_Visitor,0,0
7.0,123.5,0.0,0.0,27.0,477.5,0.005,0.012,0.0,0.0,5,2.0,2,9,4,Returning_Visitor,0,0
7.0,161.25,1.0,0.0,32.0,,0.0,0.015714286,,0.2,5,1.0,1,4,2,Returning_Visitor,0,1
7.0,,0.0,0.0,54.0,,0.003571429,0.010714286000000002,,0.0,5,2.0,2,4,6,Returning_Visitor,0,1
7.0,280.0,0.0,0.0,21.0,612.75,0.0,0.008695652,,0.0,5,2.0,2,2,1,Returning_Visitor,0,1
7.0,40.5,0.0,0.0,39.0,,0.0,0.01,0.0,0.0,5,2.0,2,1,3,Returning_Visitor,1,0
7.0,624.2,3.0,25.5,52.0,,0.0035087720000000003,0.011497493999999999,,0.0,5,2.0,2,2,4,Returning_Visitor,0,0
7.0,,2.0,236.0,28.0,,0.006666666999999999,0.021453423,,0.0,5,3.0,2,1,3,Returning_Visitor,1,0
7.0,,0.0,0.0,15.0,,0.0,0.0125,0.0,0.0,5,1.0,1,1,4,Returning_Visitor,1,0
7.0,989.9,0.0,0.0,27.0,,0.013333333000000001,0.025634921,0.0,0.0,5,3.0,2,1,3,Returning_Visitor,0,0
7.0,,0.0,0.0,31.0,,0.0,0.011728395,191.105,0.0,5,2.0,2,4,2,Returning_Visitor,0,0
7.0,119.0,0.0,0.0,67.0,,0.0,0.005379499,0.9028356809999999,0.0,5,2.0,2,3,2,Returning_Visitor,0,0
7.0,233.0,0.0,0.0,45.0,,0.000531915,0.029964539,,0.2,5,1.0,2,4,4,Returning_Visitor,0,0
7.0,,0.0,0.0,52.0,,0.0035087720000000003,0.010233918,,0.0,5,2.0,5,6,5,Returning_Visitor,1,1
7.0,74.0,3.0,31.0,13.0,292.0,0.0,0.0125,0.0,0.0,5,1.0,1,3,5,New_Visitor,1,0
7.0,,1.0,39.0,4.0,,0.0,0.011111111000000002,0.0,0.0,5,3.0,2,1,2,Returning_Visitor,0,0
7.0,67.0,2.0,725.5,101.0,4713.8,0.009444444,0.010481956,,0.0,5,1.0,1,6,3,Returning_Visitor,1,1
7.0,221.0,0.0,0.0,27.0,,0.0,0.013131313,0.0,0.2,5,1.0,1,1,3,Returning_Visitor,0,0
7.0,134.75,0.0,0.0,43.0,,0.009302326,0.019379845,,0.2,5,1.0,2,1,4,Returning_Visitor,0,0
7.0,356.0,1.0,37.0,61.0,,0.0,0.006349206,0.0,0.0,5,2.0,2,1,3,New_Visitor,0,0
7.0,176.5,0.0,0.0,34.0,,0.005263158,0.021992481,,0.0,5,1.0,1,2,4,Returning_Visitor,0,1
7.0,,7.0,373.5,15.0,176.5,0.048,0.052000000000000005,0.0,0.0,5,3.0,2,3,4,Returning_Visitor,0,0
7.0,,2.0,72.0,22.0,680.0,0.0,0.0061904759999999994,,0.0,5,3.0,2,3,2,New_Visitor,0,1
7.0,,4.0,187.0,61.0,,0.015104167,0.016153274,0.0,0.0,5,3.0,2,6,3,Returning_Visitor,0,0
7.0,215.2,0.0,0.0,119.0,,0.015772358,0.031811847000000004,,0.8,5,3.0,2,6,6,Returning_Visitor,0,0
7.0,48.5,0.0,0.0,9.0,,0.0,0.006666666999999999,0.0,0.4,5,2.0,2,1,1,Returning_Visitor,0,0
7.0,,0.0,0.0,105.0,,0.005607477,0.013726336,,0.0,5,2.0,2,3,1,Returning_Visitor,0,0
7.0,52.4,3.0,202.5,55.0,,0.003333333,0.025396825,18.315,0.0,5,2.0,2,6,13,Returning_Visitor,0,0
7.0,56.3,0.0,0.0,15.0,315.4,0.0,0.011111111000000002,0.0,0.0,10,2.0,2,1,2,New_Visitor,0,0
7.0,227.9,0.0,0.0,22.0,,0.0,0.0016666670000000001,0.0,0.0,10,2.0,4,4,2,Returning_Visitor,0,0
7.0,297.6,0.0,0.0,66.0,,0.005797101,0.012314449,,0.0,10,2.0,2,8,2,Returning_Visitor,0,0
7.0,38.6,0.0,0.0,70.0,1087.7,0.0,0.0048611109999999996,0.0,0.0,10,2.0,2,4,5,Returning_Visitor,0,0
7.0,68.4,0.0,0.0,145.0,,0.002666667,0.008978355,,0.0,8,2.0,2,1,1,Returning_Visitor,0,1
7.0,79.2,0.0,0.0,30.0,,0.0,0.018285713999999998,,0.0,9,2.0,2,4,4,Returning_Visitor,0,0
7.0,199.85,0.0,0.0,39.0,,0.004761905,0.020634921,,0.0,11,2.0,4,1,4,Returning_Visitor,0,0
7.0,,0.0,0.0,70.0,,0.0,0.002666667,0.0,0.0,10,2.0,5,1,2,New_Visitor,0,0
7.0,2720.5,3.0,353.4,68.0,,0.032236842,0.038623482,0.0,0.0,7,3.0,2,1,13,Returning_Visitor,0,0
7.0,123.2,0.0,0.0,16.0,,0.014473683999999999,0.022222222000000003,0.0,0.0,7,3.0,2,3,13,Returning_Visitor,0,0
7.0,94.84,0.0,0.0,43.0,,0.004545455,0.019638695,0.0,0.0,10,2.0,4,1,2,Returning_Visitor,0,0
7.0,70.5,0.0,0.0,24.0,,0.013620071999999999,0.045071685,0.0,0.0,6,2.0,2,1,1,Returning_Visitor,0,0
7.0,,0.0,0.0,74.0,,0.00617284,0.016237506999999998,0.0,0.0,8,2.0,2,7,1,Returning_Visitor,0,0
7.0,154.4,0.0,0.0,33.0,1267.06,0.021621622000000004,0.040540541,0.0,0.0,6,2.0,2,1,3,Returning_Visitor,0,0
7.0,,7.0,475.2,20.0,,0.027380952000000004,0.033928571,0.0,0.0,7,2.0,2,1,4,Returning_Visitor,0,1
7.0,,4.0,,35.0,,0.0,0.01,,0.0,9,2.0,4,3,5,New_Visitor,0,0
7.0,,1.0,246.8,23.0,,0.032051282,0.046153846,0.0,0.0,10,3.0,2,4,1,Returning_Visitor,0,0
7.0,,0.0,0.0,44.0,,0.0,0.004166667,,0.0,8,2.0,2,6,2,New_Visitor,0,1
7.0,778.4,0.0,0.0,17.0,,0.0,0.018181818,0.0,0.0,9,1.0,2,6,2,Returning_Visitor,0,0
7.0,,0.0,0.0,9.0,,0.0,0.025,0.0,0.0,10,4.0,5,3,11,Returning_Visitor,0,0
7.0,58.6,0.0,0.0,20.0,,0.017391304,0.044637681,0.0,0.0,7,1.0,1,1,4,Returning_Visitor,1,0
7.0,,0.0,0.0,26.0,,0.006060606,0.023484848,,0.0,8,2.0,4,3,4,Returning_Visitor,0,0
7.0,142.35,0.0,0.0,73.0,,0.0,0.003947368,,0.0,10,2.0,5,3,5,New_Visitor,0,1
7.0,61.08,0.0,0.0,39.0,1324.85,0.0,0.01627907,0.0,0.0,10,2.0,2,1,4,Returning_Visitor,0,0
7.0,99.8,5.0,466.4,28.0,,0.0017543860000000001,0.009231412,0.0,0.0,11,2.0,2,3,1,Returning_Visitor,0,1
7.0,56.3,0.0,0.0,11.0,353.9,0.025,0.04375,,0.0,10,2.0,2,2,1,Returning_Visitor,0,0
7.0,140.9,1.0,18.2,20.0,,0.0,0.009876543,0.0,0.0,10,2.0,2,3,2,New_Visitor,0,0
7.0,,2.0,229.8,151.0,4249.12,0.013402778,0.041166667000000004,,0.0,7,2.0,5,3,3,Returning_Visitor,0,0
7.0,136.5,1.0,42.4,120.0,,0.015762274,0.030675226,,0.0,7,2.0,2,2,1,Returning_Visitor,1,1
7.0,119.4,0.0,0.0,16.0,,0.01,0.02,,0.0,9,1.0,1,8,4,Returning_Visitor,0,0
7.0,,0.0,0.0,13.0,,0.0,0.016,0.0,0.0,9,2.0,2,3,4,Returning_Visitor,0,0
7.0,667.25,0.0,0.0,4.0,101.8,0.0,0.01,0.0,0.0,7,3.0,2,6,2,Returning_Visitor,1,0
7.0,,1.0,44.4,54.0,,0.027118644,0.043050847,,0.0,7,2.0,2,6,1,Returning_Visitor,0,1
7.0,114.2,0.0,0.0,26.0,,0.0,0.008800253000000001,0.0,0.0,11,1.0,1,1,2,Returning_Visitor,0,0
7.0,155.0,0.0,0.0,20.0,,0.008333333,0.025,0.0,0.0,10,2.0,2,1,3,Returning_Visitor,0,0
7.0,168.7,0.0,0.0,34.0,,0.005405405,0.013719826999999999,0.0,0.0,9,2.0,2,3,2,New_Visitor,0,0
7.0,46.3,0.0,0.0,2.0,9.0,0.0,0.025,0.0,0.0,9,2.0,4,1,2,New_Visitor,0,0
7.0,103.6,0.0,0.0,72.0,,0.005333333000000001,0.026377261000000003,,0.0,9,2.0,2,6,2,Returning_Visitor,0,0
7.0,,4.0,260.0,42.0,,0.0,0.022666667,,0.0,7,2.0,4,6,1,Returning_Visitor,0,1
7.0,,7.0,,57.0,,0.000980392,0.007866316,,0.0,9,3.0,2,6,2,Returning_Visitor,1,0
7.0,,1.0,131.0,53.0,,0.0,0.0055270119999999996,,0.0,11,1.0,1,2,4,Returning_Visitor,0,0
7.0,143.28,0.0,0.0,27.0,,0.005882353000000001,0.044117647,0.0,0.0,9,1.0,2,3,1,Returning_Visitor,1,0
7.0,,3.0,,31.0,,0.0,0.003468013,,0.0,10,3.0,2,1,5,Returning_Visitor,0,0
7.0,,0.0,0.0,7.0,,0.0,0.006060606,0.0,0.0,10,1.0,1,3,2,New_Visitor,0,0
7.0,76.15,0.0,0.0,67.0,,0.008571429,0.019047619,0.68291229,0.0,6,2.0,2,2,13,Returning_Visitor,0,0
7.0,132.0,4.0,,125.0,,0.023134328,0.032705748,,0.0,8,3.0,2,3,13,Returning_Visitor,0,0
7.0,257.4,0.0,0.0,7.0,,0.018181818,0.018181818,0.0,0.0,11,1.0,1,4,2,New_Visitor,0,0
7.0,109.5,0.0,0.0,25.0,,0.0,0.019047619,0.0,0.0,10,1.0,1,1,2,Returning_Visitor,0,0
7.0,398.0,0.0,0.0,27.0,,0.006060606,0.03030303,,0.0,10,1.0,8,3,3,Returning_Visitor,0,1
7.0,405.55,1.0,,21.0,,0.0,0.001282051,0.0,0.0,10,3.0,2,6,20,Returning_Visitor,1,0
7.0,,0.0,0.0,85.0,,0.013768116,0.033907028,0.0,0.0,10,2.0,2,8,13,Returning_Visitor,0,0
7.0,312.8,1.0,4.0,155.0,,0.025906525,0.039077841,0.0,0.0,7,3.0,2,4,13,Returning_Visitor,0,0
7.0,,0.0,0.0,27.0,,0.013333333000000001,0.036382031,,0.0,7,3.0,2,3,2,Returning_Visitor,0,0
7.0,302.9,0.0,0.0,42.0,651.665,0.028787879,0.060270563,0.0,0.0,8,1.0,1,1,3,Returning_Visitor,1,0
7.0,204.1,0.0,0.0,5.0,128.7,0.0,0.0125,0.0,0.0,9,2.0,7,1,2,New_Visitor,0,0
7.0,36.05,0.0,0.0,27.0,344.45,0.0,0.035714286,0.0,0.0,7,2.0,2,7,4,Returning_Visitor,0,0
7.0,145.98,0.0,0.0,36.0,,0.0,0.017719298,,0.0,8,2.0,2,2,2,Returning_Visitor,0,0
7.0,138.15,0.0,0.0,9.0,232.31,0.0,0.028717949,0.0,0.0,10,2.0,2,5,2,Returning_Visitor,1,0
7.0,144.8,1.0,96.2,34.0,,0.019973545,0.028024691,0.0,0.0,7,1.0,1,3,4,Returning_Visitor,0,0
7.0,,2.0,13.0,81.0,,0.004494382,0.009737828,,0.0,10,1.0,1,6,2,Returning_Visitor,1,0
7.0,194.4,0.0,0.0,5.0,46.2,0.0125,0.0375,0.0,0.0,7,2.0,2,4,5,New_Visitor,0,0
7.0,169.35,2.0,182.2,29.0,,0.005882353000000001,0.013697478999999999,0.0,0.0,11,2.0,2,8,2,Returning_Visitor,0,0
7.0,148.6,3.0,99.6,8.0,144.9,0.0,0.021052632,,0.0,9,2.0,2,1,2,Returning_Visitor,0,1
7.0,,1.0,108.8,43.0,,0.008333333,0.007777778000000001,,0.0,11,3.0,2,6,5,Returning_Visitor,0,0
7.0,165.1,0.0,0.0,63.0,,0.0,0.008766234,0.0,0.0,6,4.0,2,2,3,Returning_Visitor,0,0
7.0,236.4,0.0,0.0,14.0,341.7,0.059649123,0.084210526,0.0,0.0,6,3.0,2,4,3,Returning_Visitor,0,0
